Taxon	22	29	30	31	33	34	35	36	39	41	42	43	45	47	49	50	59	60	61	72
Unassigned;Other;Other;Other	0.0455271872102	0.0310925652898	0.0397998820172	0.0317280993361	0.0589541285376	0.108467055014	0.0128364776751	0.000577648500285	0.0158319672622	0.0594538316379	0.0307278919079	0.0949697630014	0.0583193092246	0.0680685755164	0.0264176651063	0.0257322415149	0.167727291077	0.0869929870758	0.0580456234568	0.0182178321587
k__Bacteria;Other;Other;Other	0.0	0.0	6.65817084067e-07	6.08478539976e-06	0.0	1.50425139049e-06	0.0	1.20594676469e-06	7.47849185742e-07	0.0	1.44519261837e-05	4.95237466365e-06	5.26138959312e-06	7.39568885127e-06	0.0	0.0	0.0	6.84655300019e-06	0.0	1.04802578143e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.045403944181	0.061100945636	0.057246287071	0.0102812590638	0.0621839704463	0.0725786253399	0.0112913637874	0.00252284063172	0.0156337872279	0.012303971542	0.0729512588144	0.034068210707	0.0332155283149	0.0585140178559	0.0151208939863	0.0181377239823	0.00669037474173	0.0344484314205	0.079876381049	0.010975974009
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0	0.000390674273154	5.59286350617e-05	0.000123723969795	9.82681207137e-05	0.000679921628503	0.000108864637328	2.41189352937e-05	1.72005312721e-05	0.000432003701856	0.000266328353957	8.58411608366e-05	6.06938870921e-05	0.00230207623879	0.000434115988638	0.0	5.5049709888e-06	6.84655300019e-07	0.0	1.04802578143e-06
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.000256587946024	0.000382503307964	0.000185762966455	0.000170373991193	0.000130060748003	0.000188783549507	0.000315134476476	2.05010949997e-05	0.000366446101013	0.000755554591531	0.00119021934927	6.6031662182e-05	0.000197302109742	0.00101690721705	8.12951289585e-05	4.86984131622e-06	2.20198839552e-05	6.84655300019e-06	3.94882325067e-05	8.59381140776e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.401372240417	0.392821194258	0.345042392574	0.326915236911	0.19889804827	0.0900572743717	0.562341239071	0.282269929476	0.337846852452	0.283304051074	0.374874706961	0.176344982419	0.151672144775	0.251297102974	0.635942527596	0.31252693631	0.271998781566	0.0347489950972	0.175365162234	0.357682814997
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	4.04075505549e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.00344272330728	0.00436074198492	0.00108594766411	0.00158001594214	0.00315662252469	0.00251962107907	0.000624539235197	0.00167264816262	0.0066453878645	0.00354279186459	0.00208314193133	0.00393823838531	0.00326431642899	0.00457120804543	0.000491022578909	0.00208916192466	0.00106429439117	0.00199919347606	0.00156290267606	0.00151334922839
k__Bacteria;p__Chlorobi;c__OPB56;o__	0.0	0.0	0.0	0.0	0.0	6.76913125722e-06	0.0	1.20594676469e-06	0.0	0.0	0.0	0.0	0.0	6.72335350115e-07	0.0	1.21746032906e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20594676469e-06	0.0	0.0	0.0	0.0	3.75813542366e-07	6.72335350115e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	0.0	2.04274129754e-06	1.33163416813e-05	1.62260943994e-05	4.04633438233e-05	2.93329021146e-05	4.39278361148e-05	8.4416273528e-06	1.49569837148e-06	6.14565935695e-05	4.33557785511e-05	7.97882584699e-06	0.000933332932466	0.00327326465204	8.94246418543e-05	0.0	0.00100190471996	6.16189770017e-06	2.07832802667e-06	4.19210312574e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.0	0.0	6.65817084067e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.80754686969e-06	0.0	2.75131925758e-07	1.87906771183e-07	6.72335350115e-07	0.0	0.0	0.0	0.0	0.0	1.04802578143e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	3.23260404439e-05	2.55342662192e-06	6.65817084067e-06	1.41978325994e-05	1.44511942226e-06	6.76913125722e-06	0.0	2.41189352937e-06	8.9741902289e-06	3.61509373938e-06	0.000109421726819	2.47618733183e-06	1.3341380754e-05	2.8910420055e-05	8.12951289585e-06	0.0	7.3399613184e-06	6.84655300019e-06	0.0	2.09605156287e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.0351808338906	0.0169976503368	0.022540571564	0.0163335922748	0.0129482700235	0.0272277022936	0.0286581383001	0.0104688238642	0.0379712945569	0.029475666804	0.0210512950474	0.0307206805663	0.0295443937263	0.019989538462	0.0551034643106	0.0615499243957	0.0279377277682	0.0274471463225	0.0211095777669	0.00741478240365
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.208193843102	0.252350046191	0.218740886629	0.438319544534	0.495991961282	0.441109686251	0.30570909077	0.214419746655	0.132491205294	0.326162794901	0.244949826009	0.382793249363	0.470343238025	0.402695594119	0.146827132412	0.136469998125	0.38826560384	0.50747883217	0.24594518202	0.449209002541
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.116680842982	0.154159557501	0.132060823722	0.0928132599643	0.0498489127644	0.0762354604702	0.0621712574439	0.10059284343	0.0991087133404	0.143987376093	0.160305926632	0.0906446891284	0.115511177822	0.110032722561	0.0880344951491	0.0849811658887	0.074551987111	0.087509217172	0.102962448769	0.13288128488
