Taxon	22	29	30	31	33	34	35	36	39	41	42	43	45	47	49	50	59	60	61	72
Unassigned;Other;Other	0.0455271872102	0.0310925652898	0.0397998820172	0.0317280993361	0.0589541285376	0.108467055014	0.0128364776751	0.000577648500285	0.0158319672622	0.0594538316379	0.0307278919079	0.0949697630014	0.0583193092246	0.0680685755164	0.0264176651063	0.0257322415149	0.167727291077	0.0869929870758	0.0580456234568	0.0182178321587
k__Bacteria;Other;Other	0.0	0.0	6.65817084067e-07	6.08478539976e-06	0.0	1.50425139049e-06	0.0	1.20594676469e-06	7.47849185742e-07	0.0	1.44519261837e-05	4.95237466365e-06	5.26138959312e-06	7.39568885127e-06	0.0	0.0	0.0	6.84655300019e-06	0.0	1.04802578143e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.045403944181	0.0614916199092	0.0573022157061	0.0104049830336	0.0622822385671	0.0732585469684	0.0114002284247	0.00254695956702	0.0156509877592	0.0127359752438	0.0732175871683	0.0341540518679	0.033276222202	0.0608160940947	0.0155550099749	0.0181377239823	0.00669587971271	0.0344491160758	0.079876381049	0.0109770220347
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.000256587946024	0.000382503307964	0.000185762966455	0.000170373991193	0.000130060748003	0.000188783549507	0.000315134476476	2.05010949997e-05	0.000366446101013	0.000755554591531	0.00119021934927	6.6031662182e-05	0.000197302109742	0.00101690721705	8.12951289585e-05	4.86984131622e-06	2.20198839552e-05	6.84655300019e-06	3.94882325067e-05	8.59381140776e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.401372240417	0.392821194258	0.345042392574	0.326915236911	0.19889804827	0.0900572743717	0.562341239071	0.282269929476	0.337846852452	0.283304051074	0.374874706961	0.176344982419	0.151672144775	0.251297102974	0.635942527596	0.31252693631	0.271998781566	0.0347489950972	0.175365162234	0.357682814997
k__Bacteria;p__Bacteroidetes;c__Cytophagia	4.04075505549e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.00344272330728	0.00436074198492	0.00108594766411	0.00158001594214	0.00315662252469	0.00251962107907	0.000624539235197	0.00167264816262	0.0066453878645	0.00354279186459	0.00208314193133	0.00393823838531	0.00326431642899	0.00457120804543	0.000491022578909	0.00208916192466	0.00106429439117	0.00199919347606	0.00156290267606	0.00151334922839
k__Bacteria;p__Chlorobi;c__OPB56	0.0	0.0	0.0	0.0	0.0	6.76913125722e-06	0.0	1.20594676469e-06	0.0	0.0	0.0	0.0	0.0	6.72335350115e-07	0.0	1.21746032906e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20594676469e-06	0.0	0.0	0.0	0.0	3.75813542366e-07	6.72335350115e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.0	2.04274129754e-06	1.33163416813e-05	1.62260943994e-05	4.04633438233e-05	2.93329021146e-05	4.39278361148e-05	8.4416273528e-06	1.49569837148e-06	6.14565935695e-05	4.33557785511e-05	7.97882584699e-06	0.000933332932466	0.00327326465204	8.94246418543e-05	0.0	0.00100190471996	6.16189770017e-06	2.07832802667e-06	4.19210312574e-06
k__Bacteria;p__Firmicutes;c__Bacilli	0.243407003033	0.269350249955	0.241288782181	0.454667334641	0.508941676425	0.468344157676	0.33436722907	0.224890982412	0.170471474041	0.355643884346	0.266110542783	0.413516681249	0.499901161038	0.422714715337	0.201938726235	0.198019922521	0.41621067157	0.534932825045	0.267054759787	0.456626929022
k__Bacteria;p__Firmicutes;c__Clostridia	0.116680842982	0.154159557501	0.132060823722	0.0928132599643	0.0498489127644	0.0762354604702	0.0621712574439	0.10059284343	0.0991087133404	0.143987376093	0.160305926632	0.0906446891284	0.115511177822	0.110032722561	0.0880344951491	0.0849811658887	0.074551987111	0.087509217172	0.102962448769	0.13288128488
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.0163549560871	0.0059750182953	0.00979883002622	0.00346021463066	0.0112757851454	0.00318525231937	0.000173801438541	0.00503965152962	0.00495225730798	0.0114779226225	0.0271386528121	0.00654153666683	0.00515634970803	0.00741350573805	0.00517199610434	0.00410040638826	0.000541322147232	0.000592226834517	0.00412132447688	0.00234757775041
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.100439028037	0.0306717605825	0.113715565605	0.0311966947446	0.0123952709912	0.00837567174226	0.0128593965461	0.0766125920137	0.114154691108	0.0449392302742	0.0262694726802	0.040249874815	0.0224802265705	0.0393306094787	0.00224862326699	0.0945747532817	0.0469922673508	0.0699902573551	0.0300962681542	0.0120764010795
k__Bacteria;p__GN02;c__BD1-5	0.0	2.19594689485e-05	1.9974512522e-06	1.41978325994e-05	0.000178231395412	3.91105361528e-05	0.0	0.0	5.98279348593e-06	0.0	4.12912176677e-06	8.80422162427e-06	3.57022865248e-06	0.00011900335697	0.0	0.0	0.0	6.84655300019e-07	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	2.02037752774e-05	0.0	6.65817084067e-07	0.0	0.0	2.25637708574e-06	0.0	0.0	0.0	0.0	0.0	4.67724273789e-06	3.38232188129e-06	6.72335350115e-07	0.0	3.89587305298e-05	0.0	0.0	4.15665605334e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0195148265405	0.00978422012989	0.00224513520748	0.0395815290254	0.0753258864724	0.158165264579	0.000355242500754	0.0302427329648	0.102595934094	0.00167740349507	0.00689356878962	0.115003769307	0.0868997412148	0.013690092399	0.00112187277963	0.191533293888	0.000242218723507	0.127536219977	0.268569860918	0.000947415306417
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	1.81833977497e-05	1.02137064877e-06	1.9974512522e-06	6.08478539976e-06	1.92682589635e-06	2.18116451621e-05	0.0	1.08535208822e-05	5.98279348593e-05	0.000169909405751	1.65164870671e-05	5.50263851517e-06	2.44278802538e-05	4.1012456357e-05	6.50361031668e-06	1.21746032906e-05	0.0	0.0	3.53315764534e-05	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.00134153067842	0.000133288869664	0.00161660388012	0.00272801212089	0.000220139858658	0.000402387246957	1.33693414262e-05	0.000682565868812	0.0020191928015	0.00732237236912	0.00308548624022	0.000325756200098	0.00089424832406	0.000945639669937	3.57698567417e-05	0.001232069853	6.60596518656e-05	0.00167672082975	3.53315764534e-05	2.72486703173e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.00493376192275	0.00436942363544	0.00265527853126	0.00239132066211	0.00932294709948	0.00300775065529	0.000464107138082	0.272366694645	0.00652348844723	0.00468696903311	0.00546902178009	0.0124359630443	0.0064587315391	0.00373852071432	0.00263233627568	0.0133287556825	0.000264238607463	0.0102924231252	0.010518418143	0.00180994052454
k__Bacteria;p__SR1;c__	0.0	0.0249158262914	0.0430077887282	1.82543561993e-05	0.000739901144197	3.83584104576e-05	0.0015355643581	6.99449123518e-05	0.113562394553	0.0147712730191	7.43241918018e-05	0.00294748832065	0.00056071380521	0.000764109125406	1.46331232125e-05	0.0478145369633	3.6699806592e-06	0.00606878457937	9.35247612001e-05	1.04802578143e-05
